Date		MSFT		AAPL		GOOGL
11/22/2006	24.82757111	12.21688677	254.005
11/24/2006	24.69480335	12.39545271	252.5
11/27/2006	24.46245977	12.1127233	242.375
11/28/2006	24.38777791	12.41980261	244.75
11/29/2006	24.53714164	12.41844984	242.325
11/30/2006	24.36288395	12.39951103	242.405
12/1/2006	24.16373231	12.35351677	240.4
12/4/2006	24.33799	12.32646132	242.425
12/5/2006	24.1720303	12.34675291	243.5
12/6/2006	24.05585851	12.1519537	244.355
12/7/2006	23.93968672	11.77453022	241.32
12/8/2006	24.39607589	11.93956844	242.055
12/11/2006	24.51224768	12.00585429	241.965
12/12/2006	24.42096985	11.65278071	240.89
12/13/2006	24.52054567	12.04643746	239.495
12/14/2006	24.95204089	11.97879884	241.06
12/15/2006	25.05161671	11.86651874	240.15
12/18/2006	24.80267716	11.56214497	231.4
12/19/2006	24.88565701	11.67577784	234.315
12/20/2006	24.96863686	11.46609813	231.45
12/21/2006	24.87735902	11.21448248	228.1
12/22/2006	24.59522753	11.11978842	227.79
12/26/2006	24.88565701	11.02644713	228.765
12/27/2006	24.91055096	11.0277999	234.015
12/28/2006	24.87735902	10.9398697	231.28
12/29/2006	24.7777832	11.47692031	230.24
1/3/2007	24.7777832	11.33623199	233.795
1/4/2007	24.73629328	11.58784764	241.63
1/5/2007	24.59522753	11.50532853	243.595
1/8/2007	24.8358691	11.56214497	241.79
1/9/2007	24.86076305	12.52261331	242.75
1/10/2007	24.6118235	13.12189145	244.73
1/11/2007	25.47481394	12.95955877	249.86
1/12/2007	25.89801118	12.79993163	252.5
1/16/2007	25.85652125	13.13541917	252.14
1/17/2007	25.80673334	12.84457312	248.64
1/18/2007	25.72375349	12.049143	243.915
1/19/2007	25.81503133	11.97203498	244.875
1/22/2007	25.49140991	11.74071091	240.42
1/23/2007	25.50800588	11.59325873	239.525
1/24/2007	25.79843536	11.72853596	249.535
1/25/2007	25.26736432	11.66766121	244.045
1/26/2007	25.39183409	11.54997002	247.92
1/29/2007	25.3337482	11.62572527	246.235
1/30/2007	25.29225827	11.57296715	247.16
1/31/2007	25.6075817	11.59731705	250.75
2/1/2007	25.35864215	11.46339259	240.875
2/2/2007	25.05161671	11.46474536	240.75
2/5/2007	24.57033358	11.3551708	233.58
2/6/2007	24.48735373	11.38357902	235.74
2/7/2007	24.37118194	11.65413348	235.005
2/8/2007	24.2799041	11.6581918	235.515
2/9/2007	24.04756052	11.26453506	230.945
2/12/2007	24.01436858	11.4823314	229.145
2/13/2007	24.15543433	11.4579815	229.55
2/14/2007	24.48017129	11.53914784	232.965
2/15/2007	24.53013083	11.52697289	230.735
2/16/2007	23.93061643	11.47556754	234.97
2/20/2007	24.00555573	11.62031418	236.05
2/21/2007	24.43853835	12.06672904	237.93
2/22/2007	24.4718447	12.10866498	237.925
2/23/2007	24.06384185	12.049143	235.31
2/26/2007	24.20539386	11.97338775	232.465
2/27/2007	23.20620319	11.35381803	224.385
2/28/2007	23.45600086	11.44580655	224.725
3/1/2007	23.38938815	11.77723577	224.115
3/2/2007	23.11461072	11.55402833	219.34
3/5/2007	22.93975235	11.67713061	220.475
3/6/2007	23.17289684	11.93009904	228.775
3/7/2007	22.98971188	11.86651874	227.82
3/8/2007	22.74824081	11.90439636	227.36
3/9/2007	22.72326104	11.90033805	226.48
3/12/2007	22.84815987	12.15736479	227.375
3/13/2007	22.24864547	11.95850726	221.515
3/14/2007	22.81485352	12.17495083	224
3/15/2007	22.71493445	12.11678162	223.095
3/16/2007	22.7565674	12.11948716	220.425
3/19/2007	23.17289684	12.3278141	223.615
3/20/2007	23.18122343	12.37516113	222.64
3/21/2007	23.74743147	12.69847371	228.275
3/22/2007	23.53926675	12.71064866	231.02
3/23/2007	23.33110203	12.65112668	230.915
3/26/2007	23.49763381	12.96632263	232.5
3/27/2007	23.08130436	12.91356451	231.81
3/28/2007	23.01469165	12.61324906	230.94
3/29/2007	23.10628413	12.68224044	230.46
3/30/2007	23.20620319	12.56860757	229.08
4/2/2007	23.09795754	12.66871272	229.265
4/3/2007	23.20620319	12.78369837	236.3
4/4/2007	23.73077829	12.7525846	235.51
4/5/2007	23.77241124	12.80804827	235.755
4/9/2007	23.78906442	12.66871272	234.105
4/10/2007	23.6475124	12.74987906	233.25
4/11/2007	23.40604133	12.52531885	232.265
4/12/2007	23.76408465	12.47120796	233.695
4/13/2007	23.82237077	12.20741736	233.145
4/16/2007	23.92228984	12.36839727	237.135
4/17/2007	24.0222089	12.22229786	236.4
4/18/2007	23.81404418	12.22906172	238.005
4/19/2007	23.88898348	12.21147568	235.825
4/20/2007	24.16376092	12.30616974	241.24
4/23/2007	23.96392278	12.64977391	239.54
4/24/2007	23.97224937	12.61324906	238.765
4/25/2007	24.13878115	12.89868401	238.995
4/26/2007	24.23037363	13.37080155	240.59
4/27/2007	25.07968569	13.51690096	239.505
4/30/2007	24.92980709	13.50066769	235.69
5/1/2007	25.31283018	13.45602621	234.5
5/2/2007	25.48768855	13.58048126	232.89
5/3/2007	25.78744575	13.58183403	236.615
5/4/2007	25.4460556	13.6372977	235.56
5/7/2007	25.57095444	14.05800989	233.635
5/8/2007	25.60426079	14.21222593	233.405
5/9/2007	25.62924056	14.45843049	234.625
5/10/2007	25.46270878	14.52065802	230.735
5/11/2007	25.72083303	14.71004614	233.37
5/14/2007	25.78744575	14.79391803	230.89
5/15/2007	25.81242551	14.54500792	229
5/16/2007	25.95443562	14.52065802	236.305
5/17/2007	25.8792538	14.8047402	235.48
5/18/2007	25.75395076	14.883201	235.16
5/21/2007	25.93772855	15.14834437	235.3
5/22/2007	25.63700126	15.35937685	237.93
5/23/2007	25.54511237	15.27144665	236.985
5/24/2007	25.2026174	14.97383674	237.165
5/25/2007	25.46157701	15.37019903	241.76
5/29/2007	25.72053662	15.46895141	243.555
5/30/2007	25.98784976	16.06687677	249.3
5/31/2007	25.63700126	16.39424767	248.955
6/1/2007	25.5534659	16.0168242	250.2
6/4/2007	25.66206187	16.41318649	253.535
6/5/2007	25.54511237	16.59445798	259.42
6/6/2007	25.30285983	16.72567689	259.125
6/7/2007	24.74317293	16.7838461	257.53
6/8/2007	25.10237497	16.84066254	257.745
6/11/2007	25.07731437	16.25897044	255.67
6/12/2007	24.93530426	16.28467312	252.385
6/13/2007	25.38639519	15.89507469	252.62
6/14/2007	25.49499115	16.06417123	251.42
6/15/2007	25.46993055	16.30090638	252.945
6/18/2007	25.48663762	16.92182888	257.6
6/19/2007	25.44486994	16.72838243	257.155
6/20/2007	25.06896083	16.44294748	254.985
